,Title,Poet,Lines,Last_Word
44591,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The nest, the barn, the hovel had schooled her in",in
44592,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The ABC of motherhood, and somehow",somehow
44593,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,She’d lost her ego in the commonweal:,commonweal
44594,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,She sensed so accurately a coming child,child
44595,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,That rakes dubbed her the St. Bernard of Sex!,Sex
44597,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,And now her keyhole look explored Tom Lincoln,Lincoln
44598,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Beneath the patched homespun, the hue and cry",cry
44599,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Of malice, until she touched his loneliness,",loneliness
44600,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,The taproot that his fiber gave no tongue.,tongue
44601,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Then, lulling the wife, troubled in flesh and mind,",mind
44602,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,She eased the sack quilts higher and mused the while:,while
44603,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"There’s but one way of coming into the world,",world
44604,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,And seven times seventy ways of leaving it!,it
44607,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,III,III
44609,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The woman Nancy, like a voyager sucked",sucked
44610,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Into the sea’s whale belly by a wreck,",wreck
44611,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Buoyed to the surface air of consciousness,consciousness
44612,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,And clutched the solace of her corn-husk bed.,bed
44613,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Her dark face, sharped in forehead, cheekbone, chin,",chin
44614,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Cuddled in dark brown hair; her eyes waxed grayer,grayer
44615,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,With wonder of the interlude: her beauty,beauty
44616,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,And courage choked Aunt Peggy’s hyperbole!,hyperbole
44618,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Out of the fog of pain, the bog of bygones,",bygones
44619,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The bag of cabin cant and tavern tattle,",tattle
44620,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,She picked the squares to piece tomorrow’s quilt:,quilt
44621,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"She puzzled now, as then, about her father",father
44622,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Who let wild Lucy Hanks bundle and carry,carry
44623,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Flesh of his flesh beyond the Cumberland Gap;,Gap
44624,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,A strange roof is no roof when imps of fear,fear
44625,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Pilfer the fatherless in blossom time.,time
44627,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Year in, year out, the daughter tinkered with",with
44628,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,The riddle of her birth; the mother chided,chided
44629,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The woman Nancy as she had the child,",child
44630,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"“Hush thee, hush thee, thy father’s a gentleman.”",gentleman
44631,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The butt of bawd, grand jury, Sunday bonnet,",bonnet
44632,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Lucy, driven, taught her daughter the Word,",Word
44633,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"And Nancy, driven, taught her son the Word,",Word
44634,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"And Abraham, driven, taught his people the Word!",Word
44637,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,IV,IV
44639,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The man Tom bit his fingernails, then rammed",rammed
44640,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,His pockets with the hector hands that gave,gave
44641,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Raw timber the shape of cabinet and coffin,",coffin
44642,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"And in his lame speech said: “Aunt Peggy, listen,",listen
44643,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Now that our Nancy’s time is come, I’m haunted",haunted
44644,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,By my own nothingness. Why breed nobodies?”,nobodies
44645,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,He tapped the dirt floor with the iron-capped boot,boot
44646,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,That aided fist and skull in border fights.,fights
44648,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Aunt Peggy counseled: “Tom, you say the say",say
44649,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Poor Joseph probably said in that low stable,stable
44650,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Ere Jesus came into this mishmash world.”,world
44651,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"She paused, then boxed the ears of cynicism:",cynicism
44652,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"“It’s true, down in the barnyard, blood speaks loud,",loud
44653,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Among the hogs, the chickens, the cows, the horses;",horses
44654,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"But, when it comes to Man, who knows, who knows",knows
44655,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,What greatness feeds down in the lowliest mother?”,mother
44657,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,The man Tom turned and spat: his naked surmise,surmise
44658,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Ranged out and out. Aunt Peggy’s innermost said:,said
44659,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"“Your father Abraham, bred like Daniel Boone,",Boone
44660,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Conquered a land with gun and ax and plow,",plow
44661,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Baptized it in his blood! I say, I’ve said,",said
44662,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,What’s in a baby is God Almighty’s business;,business
44663,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,How the elders wring it out is worry enough!,enough
44664,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The best, the worst—it’s all, all human nature.”",nature
44667,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,V,V
44669,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The tavern, Tom remembered, the New Year’s Eve,",Eve
44670,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The clubfoot scholar bagged in Old World clothes,",clothes
44671,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,With arrowy eyes and a hoary mushroom beard.,beard
44672,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"An Oxford don, he hymned the Bastille’s fall",fall
44673,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,In spite of the hair-hung sword; his betters set,set
44674,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Him free to hail new truths in new lands, where",where
44675,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"He seined with slave and master, knave and priest,",priest
44676,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,And out of all fished up the rights of man:,man
44678,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"“As Citizen Lincoln asks, ‘What’s human nature?’",nature
44679,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,His full mug says a clear mind puts the question,question
44680,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Which ties the fogey scholar in a knot!,knot
44681,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,My new idea fed to his new baby,baby
44682,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Would fetch the New World and the New Year peace!,peace
44683,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,The sum of anything unriddles the riddle:,riddle
44684,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,The child whose wet nurse is the mother-of-all,all
44685,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Grows like a pine unmarked by rock or wind.,wind
44687,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"“To make a New World and a New Year, Plato",Plato
44688,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,And Jesus begged the boon of little children!,children
44689,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Now Citizen Lincoln asks, ‘What’s human nature?’",nature
44690,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,It’s what we elders have: no baby has it.,it
44691,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,It’s what our good and bad graft on the neutral.,neutral
44692,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,It’s what our rulers feed the boy and girl.,girl
44693,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,It’s what society garbs nature in.,in
44694,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,It’s a misnomer: call it human nurture!”,nurture
44697,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,VI,VI
44699,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Aunt Peggy hovered closer, with flawless rites",rites
44700,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Grown lyrical from habit: muffled pain sounds,sounds
44701,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Dragged from the bed of cleated poles; she hawed,hawed
44702,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Tom Lincoln, as one turns a nag aside,",aside
44703,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Then swooped her way, even as a setting hen",hen
44704,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Carves a dictatorship from yard to nest.,nest
44705,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,And Tom again was squeezed into a cell,cell
44706,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,Whose inmates were the ghosts of unsuccess.,unsuccess
44708,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"Later his memories climbed a gala peak,",peak
44709,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,His Nancy’s infare that ran riotous:,riotous
44710,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The bear meat, venison, wild turkey, duck,",duck
44711,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The maple sugar hanging for the whiskey,",whiskey
44712,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The red ham, gourds of syrup, bowls of honey,",honey
44713,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The wood coal pit with brown and juicy sheep,",sheep
44714,Abraham Lincoln of Rock Spring Farm,Melvin B. Tolson,"The guzzling, fiddling, guttling, monkeyshining:",monkeyshining
